Gesture,Subject,Repetition,Trial,TTPosition,PTPosition,UltPosition,PositionDiff,Duration,ClicksNumber,C1T,C1I,C2T,C2I,C3T,C3I,C4T,C4I,C5T,C5I,C6T,C6I,C7T,C7I,C8T,C8I,C9T,C9I,C10T,C10I,C11T,C11I,C12T,C12I,C13T,C13I,C14T,C14I,C15T,C15I,C16T,C16I,C17T,C17I,C18T,C18I,C19T,C19I,C20T,C20I,C21T,C21I,C22T,C22I,C23T,C23I,C24T,C24I,C25T,C25I,C26T,C26I,C27T,C27I,C28T,C28I,C29T,C29I,C30T,C30I,C31T,C31I,C32T,C32I,C33T,C33I,C34T,C34I,C35T,C35I,C36T,C36I,C37T,C37I,C38T,C38I,C39T,C39I,C40T,C40I,C41T,C41I,C42T,C42I,C43T,C43I,C44T,C44I,C45T,C45I,C46T,C46I,C47T,C47I,C48T,C48I,C49T,C49I,C50T,C50I
0,14,1,44,8,1,9,1,5.4794,8,0,1,0.9119,2,1.759,3,1.9985,4,2.2379,5,2.5505,6,3.8958,7,4.7284,8,5.4794,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,1,45,6,2,6,0,10.4406,12,0,2,0.6805,1,2.0321,2,2.6557,3,3.4483,4,4.0329,5,5.3768,4,6.0251,5,7.024,6,7.9525,7,8.5036,8,9.2087,7,10.4406,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,1,46,3,1,2,-1,9.2165,11,0,1,1.1213,2,2.3054,3,3.0488,4,4.4482,5,5.073,6,5.6089,5,6.0172,4,6.7934,3,7.4171,2,8.7208,1,9.2165,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,1,47,13,1,12,-1,6.9997,11,0,1,0.8399,2,1.0793,3,1.3189,4,1.8405,5,2.2797,6,3.2729,7,4.0969,8,4.8562,9,5.1056,10,5.7913,11,6.9997,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,1,48,7,2,5,-2,4.1355,5,0,2,0.6871,3,1.1611,4,1.7044,5,3.129,6,4.1355,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,1,49,16,17,16,0,2.0076,3,0,17,1.1098,16,1.4475,17,2.0076,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,1,50,4,17,8,4,5.4305,11,0,17,0.543,16,0.8064,15,1.0559,14,1.3263,13,1.5757,12,1.8791,11,2.1286,10,2.8228,9,3.423,8,4.0787,9,5.4305,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,1,51,3,17,8,5,5.5681,11,0,17,0.4718,16,0.7213,15,0.9711,14,1.3043,13,1.7039,12,1.9534,11,2.6239,10,3.143,9,3.9909,8,5.1195,7,5.5681,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,1,52,11,18,10,-1,6.3602,10,0,18,0.6965,17,0.946,16,1.2241,15,1.4735,14,1.7776,13,2.0274,12,3.6875,11,4.3444,10,4.9528,9,6.3602,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,1,53,15,1,15,0,9.0074,20,0,1,0.6072,2,0.8468,3,1.1586,4,1.3994,5,1.7112,6,1.9507,7,2.4239,8,3.0712,9,3.3442,10,3.6797,11,3.9291,12,4.2465,13,4.5028,14,4.7898,15,5.3202,16,6.2141,17,7.1999,16,7.7995,15,8.3747,14,9.0074,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,1,54,8,2,6,-2,7.8236,12,0,2,0.7762,3,1.0329,4,1.5511,5,1.9602,6,2.8723,7,3.4394,8,4.0002,9,4.4393,8,5.0163,7,5.696,6,6.8731,5,7.8236,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,1,55,7,1,5,-2,3.4005,6,0,1,0.928,2,1.5843,3,1.8333,4,2.0726,5,2.5849,6,3.4005,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,1,56,13,17,17,4,1.4167,2,0,17,1.1531,16,1.4167,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,2,1,7,1,6,-1,3.495,5,0,1,0.6637,2,1.0322,3,2.0723,4,2.6557,5,3.495,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,2,2,11,2,8,-3,3.5394,6,0,2,0.4665,3,0.7059,4,1.0364,5,1.6592,6,2.4831,7,3.5394,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,2,3,3,18,6,3,7.7547,14,0,18,1.7062,17,2.0039,16,2.2582,15,2.5141,14,2.9544,13,3.371,12,3.9303,11,4.18,10,4.4981,9,4.8741,8,5.2677,7,5.5073,6,6.9209,7,7.7547,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,2,4,6,2,5,-1,3.4883,5,0,2,0.8153,3,1.2409,4,2.4156,5,2.6548,6,3.4883,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,2,5,12,2,11,-1,6.9759,9,0,2,0.6309,3,1.4704,4,2.0882,5,2.7029,6,2.9423,7,4.0947,8,5.3683,9,6.0479,10,6.9759,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,2,6,13,2,8,-5,6.2242,8,0,2,0.7441,1,1.6242,2,1.924,3,2.2724,4,2.6553,5,3.3368,6,4.039,7,6.2242,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,2,7,12,17,13,1,4.1364,6,0,17,0.6719,16,1,15,1.2493,14,1.4987,13,2.5212,14,4.1364,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,2,8,9,1,14,5,7.0629,15,0,1,0.7048,2,0.9441,3,1.2402,4,1.4796,5,1.8072,6,2.0464,7,2.2859,8,3.12,9,3.8392,10,4.3996,11,4.9917,12,5.5032,13,5.7591,14,6.0085,15,7.0629,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,2,9,7,2,13,6,9.4165,15,0,2,1.2395,3,1.6163,4,1.8557,5,2.1925,6,2.432,7,3.0968,8,3.8088,9,4.4728,10,5.4716,11,6.5117,12,7.0641,13,7.4805,14,7.7302,15,8.2481,14,9.4165,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,2,10,6,1,5,-1,12.2564,20,0,1,1.7759,2,2.3679,3,3.1512,2,3.3905,1,3.9612,2,4.2004,3,4.5366,4,4.7759,5,5.0152,6,5.6718,7,6.2887,8,6.8325,9,7.0821,10,7.4158,11,8.2328,10,8.7832,9,9.2724,8,9.8402,7,10.9925,6,12.2564,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,2,11,14,2,14,0,5.9211,14,0,2,0.6552,3,0.8947,4,1.1613,5,1.4006,6,1.6802,7,2.0233,8,2.2627,9,2.5123,10,2.7616,11,3.0111,12,3.5751,13,4.217,14,4.7278,15,5.9211,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,2,12,15,2,15,0,7.3752,15,0,2,0.6476,3,0.887,4,1.1593,5,1.4953,6,1.7347,7,1.9739,8,2.4546,9,2.9271,10,3.4156,11,4.0227,12,4.7039,13,5.3029,14,5.5665,15,6.7923,16,7.3752,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,2,13,14,18,18,4,1.648,2,0,18,1.3843,17,1.648,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,2,14,8,1,11,3,5.5439,12,0,1,0.7998,2,1.2707,3,1.6313,4,1.8707,5,2.2236,6,2.7515,7,2.9909,8,3.6327,9,4.1355,10,4.3849,11,4.7348,12,5.5439,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,2,15,7,17,9,2,6.4407,10,0,17,0.648,18,1.6148,17,1.9516,16,2.2873,15,2.6398,14,3.2794,13,3.8633,12,4.6884,11,5.4552,10,6.4407,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,2,16,9,18,11,2,6.6175,15,0,18,0.5992,17,0.8487,16,1.1181,15,1.3676,14,2.0546,13,2.6322,12,3.359,11,3.9579,10,4.384,9,4.6335,8,4.9108,7,5.6077,8,6.1187,9,6.3682,10,6.6175,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,2,17,13,1,14,1,6.9601,13,0,1,1.064,2,1.3033,3,1.6484,4,2.2002,5,2.6401,6,2.8798,7,3.2087,8,3.448,9,4.3201,10,4.8558,11,5.3764,12,5.8716,13,6.9601,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,2,18,15,18,18,3,1.2273,2,0,18,0.978,17,1.2273,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,2,19,10,18,11,1,12.2941,29,0,18,0.6943,17,1.1343,16,1.7915,15,2.0409,14,2.2901,13,2.9741,12,3.3501,11,3.5995,10,3.8488,9,4.0982,8,4.4148,7,4.6541,6,4.9827,5,5.222,4,5.4612,3,5.7674,2,6.0067,1,6.9582,2,7.1977,3,7.4945,4,7.7337,5,7.9731,6,8.2125,7,8.4517,8,8.6912,9,9.2553,10,9.9509,11,11.3993,12,12.2941,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,2,20,11,1,13,2,6.7195,14,0,1,1.4797,2,1.719,3,1.9584,4,2.1977,5,2.7594,6,3.1044,7,3.3436,8,3.5829,9,3.8795,10,4.1289,11,4.7842,12,5.4637,13,6.1122,14,6.7195,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,2,21,5,2,7,2,6.6571,7,0,2,1.6574,3,2.314,4,3.4015,3,5.401,4,5.6405,5,5.88,6,6.6571,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,2,22,13,18,14,1,3.8639,4,0,18,1.0398,17,1.5765,16,3.3046,15,3.8639,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,2,23,10,1,13,3,7.5109,14,0,1,0.7596,2,1.1031,3,1.3424,4,1.6876,5,1.927,6,2.2557,7,2.495,8,3.0955,9,3.399,10,3.6485,11,4.1598,12,5.0144,13,5.9426,14,7.5109,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,2,24,4,1,2,-2,2.8001,3,0,1,1.7199,2,2.1046,1,2.8001,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,2,25,5,1,4,-1,2.9599,5,0,1,1.2888,2,1.8006,3,2.0403,4,2.2796,5,2.9599,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,2,26,14,17,16,2,3.8405,5,0,17,0.9512,18,2.0641,17,2.505,16,3.024,15,3.8405,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,2,27,16,17,17,1,1.9607,2,0,17,0.9452,16,1.9607,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,2,28,11,18,12,1,4.7643,8,0,18,0.6609,17,0.9475,16,1.4286,15,1.9003,14,2.1496,13,2.3991,12,3.4679,11,4.7643,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,2,29,10,2,13,3,10.0309,17,0,2,0.8633,1,1.8316,2,2.0709,3,2.4071,4,2.6464,5,2.9274,6,3.5751,7,4.2947,8,4.8551,9,6.375,10,7.0061,9,7.7276,8,8.094,9,8.3436,10,8.7833,11,9.3914,12,10.0309,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,2,30,14,1,13,-1,5.4791,14,0,1,0.7596,2,0.999,3,1.271,4,1.5105,5,1.816,6,2.0555,7,2.3827,8,2.6474,9,3.1589,10,3.6406,11,3.9515,12,4.2011,13,4.4717,14,5.4791,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,2,31,13,17,14,1,3.8816,7,0,17,0.864,16,1.3354,15,2.0329,14,2.5842,13,3.1527,12,3.6322,13,3.8816,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,2,32,6,17,11,5,5.0227,8,0,17,0.6715,16,0.9915,15,1.3285,14,1.6941,13,2.1524,12,2.8557,11,4.1146,10,5.0227,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,2,33,4,17,8,4,4.6172,9,0,17,0.7444,16,0.9942,15,1.2963,14,1.5458,13,1.8644,12,2.1138,11,2.9202,10,3.5515,9,4.6172,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,2,34,15,17,17,2,1.2549,2,0,17,0.967,16,1.2549,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,2,35,3,1,2,-1,4.0703,5,0,1,1.4863,2,1.9657,1,2.4221,2,2.6614,3,4.0703,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,2,36,10,17,10,0,3.5739,7,0,17,0.8387,16,1.0881,15,1.3376,14,1.9255,13,2.5021,12,2.7516,11,3.5739,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,2,37,3,17,8,5,5.9112,11,0,17,0.7202,16,1.0481,15,1.3745,14,1.6239,13,1.9285,12,2.1782,11,2.4807,10,2.7303,9,3.4806,8,4.7205,9,5.9112,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,2,38,4,2,1,-3,1.0766,1,0,2,1.0766,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,2,39,16,1,17,1,7.2873,16,0,1,1.103,2,1.3424,3,1.6953,4,2.2245,5,2.9189,6,3.2947,7,3.5341,8,3.8552,9,4.1047,10,4.3541,11,4.6034,12,4.8794,13,5.3833,14,5.8076,15,6.4875,16,7.2873,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,2,40,5,17,9,4,7.6251,16,0,17,1.0164,16,1.2658,15,1.5361,14,1.7871,13,2.1285,12,2.3844,11,2.8945,10,3.1441,9,3.4811,8,3.7207,7,4.2162,6,4.8252,5,5.5115,6,6.0643,7,6.6557,8,7.6251,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
